Benchmark,Run,Filename,NumRepairs,RepairLimit,TimeToFirst,Runtime,Timeout,TimedOut,NodesExplored,UniqueNodesExplored,UniqueSols,Effectiveness,UniqueEffectiveness,NodesToFirst,DepthToFirst,NumYUnsat,NumYUnsatNoFalse,MinNumVariables
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,600.018,600,True,75,75,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,660.003,600,True,101,100,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,104,104,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,600.408,600,True,84,84,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,600.247,600,True,69,69,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,600.423,600,True,79,79,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,52,51,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_678_ColorSort_fixed_2.spectra,0,-1,-0.001,607.134,600,True,56,56,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,82,81,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,101,101,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,96,96,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,96,96,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,102,102,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.001,600,True,97,97,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,101,100,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,97,96,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,96,96,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,101,101,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,293,292,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,433,432,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.003,600,True,489,488,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,428,427,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,328,327,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,307,306,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.003,600,True,313,312,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.003,600,True,427,426,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,646.983,600,True,303,303,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_679_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,536,535,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,92,91,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,93,92,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,93,92,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,99,98,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,92,91,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,93,92,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,87,87,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,93,92,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,114,114,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,121,119,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,600.062,600,True,399,399,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,312,311,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,261,260,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,610.342,600,True,234,234,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,600.032,600,True,301,301,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,464,463,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,600.014,600,True,314,314,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,660.002,600,True,343,342,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,600.139,600,True,450,450,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_681_ColorSort_fixed_2.spectra,0,-1,-0.001,660.003,600,True,253,252,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,621.752,600,True,51,51,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,116,114,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,110,108,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,117,115,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,116,114,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,124,122,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,120,118,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,121,119,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,115,113,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,113,111,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,187.767,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,64.075,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,150.123,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,72.836,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,81.895,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,64.249,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,83.561,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,63.358,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,64.901,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_2.spectra,0,-1,-0.001,66.731,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_682_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,12,12,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,118,116,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,122,120,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,119,117,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,119,117,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,107,105,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,103,102,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,118,116,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.003,600,True,109,107,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,114,112,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_1.spectra,0,-1,-0.001,660.002,600,True,114,112,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,57.279,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,109.683,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,45.662,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,44.904,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,136.246,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,132.055,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,46.666,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,56.605,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,48.704,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_2.spectra,0,-1,-0.001,102.312,600,False,61,61,0,0.0,0.0,,,1,1,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,227,216,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,659.932,600,True,153,148,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,3,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,182,176,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,4,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,201,192,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,5,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,201,192,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,6,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,209,200,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,7,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,627.737,600,True,152,147,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,8,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,164,157,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,9,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.003,600,True,175,168,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,10,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_3.spectra,0,-1,-0.001,660.002,600,True,213,204,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,1,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,-0.001,660.002,600,True,37,37,0,0.0,0.0,,,0,0,
SYNTECH15-1UNREAL,2,inputs/SYNTECH15-1UNREAL/ColorSortLTL3_687_ColorSort_fixed_4.spectra,0,-1,-0.001,660.002,600,True,37,37,0,0.0,0.0,,,0,0,
